customerEmail,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,i25dewqi,kr2w5f,tfff8yjzo,0,card,American Express,32,1,failed
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,bpvdqkr7,4x7vmr,tfff8yjzo,0,card,American Express,21,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,qenelvvf,3ougge,opyep1aoj,0,card,VISA 16 digit,11,1,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,w5wkltds,3ougge,opyep1aoj,0,card,VISA 16 digit,11,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,m0vig74t,6p7c0x,opyep1aoj,0,card,VISA 16 digit,42,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,ao66pcnh,dd8z28,opyep1aoj,0,card,VISA 16 digit,37,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,0ltw4chk,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,h1zprjml,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,1,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,aoyfjmwf,9eubwc,opyep1aoj,0,card,VISA 16 digit,12,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,hjsrew5l,np906j,a8dggs0xt,0,card,JCB 16 digit,40,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,e93zwysp,p1yimo,a8dggs0xt,0,card,JCB 16 digit,34,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,t2tr0zve,1c0bds,hs3hemcz6,0,card,Maestro,47,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,ckvws967,b8mpa4,hs3hemcz6,0,card,Maestro,22,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,gzs6it77,b8mpa4,hs3hemcz6,0,card,Maestro,22,1,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,soaefwfo,pc6hb6,8wpdnmsut,0,paypal,JCB 16 digit,46,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,7df4i4c9,zxyice,hs3hemcz6,0,card,Maestro,46,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,c5usmga3,oo68hd,hs3hemcz6,0,card,Maestro,34,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,qio8vvq7,vcyuse,j3foo2l16,0,card,JCB 16 digit,35,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,xi23rned,jhaub8,xpd7j7c5g,0,card,JCB 16 digit,13,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,my4g00b1,7h0dat,xpd7j7c5g,0,card,JCB 16 digit,46,0,fulfilled
johnlowery@gmail.com,+16(4)9016414340,cdx178qymd6vy77nm4x3,222.79.159.140,"77711 Pamela Ridge
New Kayla, IL 27182",3,2,1,True,g3bqf8xd,tc712d,j3foo2l16,0,card,JCB 16 digit,27,0,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,n53a4z93,typkze,suusse06u,0,card,VISA 13 digit,10,0,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,nq16vew4,typkze,c4lqxg7tb,0,card,Discover,10,1,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,r40gi7kt,typkze,c4lqxg7tb,0,card,Discover,10,1,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,so2vwp1v,gar4v9,c4lqxg7tb,0,card,Discover,11,1,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,ulr6tqlz,gar4v9,c4lqxg7tb,0,card,Discover,11,0,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,8hc4ygjd,ougwoy,suusse06u,0,card,VISA 13 digit,47,0,fulfilled
jamescampbell@randall-pacheco.biz,599-142-6783,eaul63h9guyvwuymfn3z,45.203.99.249,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",7,3,2,True,vpzfovrf,ougwoy,c4lqxg7tb,0,card,Discover,47,1,fulfilled
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,2gd1xtoz,brzg7e,qkhsgv41q,0,paypal,Maestro,50,0,fulfilled
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,z292pjgq,tex5rp,h2awlopgd,0,apple pay,JCB 16 digit,39,0,fulfilled
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,0xj8t0jz,o2xkjm,qkhsgv41q,0,paypal,Maestro,18,0,fulfilled
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,ji0xd4so,o2xkjm,qkhsgv41q,0,paypal,Maestro,18,1,fulfilled
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,7o924iwu,z11a6h,h2awlopgd,0,apple pay,JCB 16 digit,29,0,fulfilled
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,4bce098o,8id3sg,qkhsgv41q,0,paypal,Maestro,41,1,pending
briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7,5,2,False,zrro6kto,8id3sg,qkhsgv41q,0,paypal,Maestro,41,0,pending
jonesandrea@gray.biz,+49(5)7226212913,szchbklzmzi87sa0oyz0,120.215.98.17,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",3,3,1,False,jjnhdzhb,sqfq9g,gxjchyxfz,0,paypal,JCB 16 digit,45,0,fulfilled
jonesandrea@gray.biz,+49(5)7226212913,szchbklzmzi87sa0oyz0,120.215.98.17,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",3,3,1,False,cmlxddnq,lco8r4,gxjchyxfz,0,paypal,JCB 16 digit,22,0,fulfilled
jonesandrea@gray.biz,+49(5)7226212913,szchbklzmzi87sa0oyz0,120.215.98.17,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",3,3,1,False,kyzfj2ta,d1mfum,gxjchyxfz,0,paypal,JCB 16 digit,29,0,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,o022s00u,d6sbjc,bkopk7uzs,0,card,VISA 16 digit,51,1,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,w7ludkyz,d6sbjc,bkopk7uzs,0,card,VISA 16 digit,51,0,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,ohw0eoga,izroq8,bwj2e7i76,0,card,Mastercard,36,0,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,uusnh2tp,9spaf7,bwj2e7i76,0,card,Mastercard,60,0,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,0niv9sm2,8f7mcp,bwj2e7i76,0,card,Mastercard,52,0,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,by1ob38p,xwtnot,bwj2e7i76,0,card,Mastercard,68,0,fulfilled
kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",7,6,3,True,h96uhgzk,iaousp,cm5dp45zh,0,apple pay,JCB 16 digit,51,0,fulfilled
nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",5,4,3,False,uzxl7bjx,48pqsb,k5n97dkql,0,card,JCB 15 digit,31,0,fulfilled
nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",5,4,3,False,6vdayna1,tprxxg,7am579wop,0,card,Maestro,36,0,fulfilled
nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",5,4,3,False,3rc2nhqf,3j539y,7am579wop,0,card,Maestro,42,0,fulfilled
nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",5,4,3,False,83llpfdj,q4rqn8,7am579wop,0,card,Maestro,35,1,fulfilled
nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",5,4,3,False,rhgbdlfu,q4rqn8,7am579wop,0,card,Maestro,35,0,fulfilled
spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",5,2,3,False,9pqd6ebh,phfc5z,bv4rt0waw,0,card,JCB 16 digit,17,0,fulfilled
spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",5,2,3,False,9udno8l3,phfc5z,bv4rt0waw,0,card,JCB 16 digit,17,1,fulfilled
spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",5,2,3,False,h0heqcju,phfc5z,kvc38kle1,0,card,JCB 16 digit,17,1,fulfilled
spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",5,2,3,False,obe4ky4l,phfc5z,kvc38kle1,0,card,JCB 16 digit,17,1,fulfilled
spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",5,2,3,False,62dks9yz,7g535w,bv4rt0waw,0,card,JCB 16 digit,33,0,failed
uguzman@yahoo.com,(017)893-9493,at92v1f1r3shwbeujiap,151.245.182.84,"9596 Christian Bridge
West Nicholasbury, OR 90106-9840",1,1,1,True,ftiso5mr,32rax6,73a2hlmnm,0,card,VISA 16 digit,353,1,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,3f97a9jm,9ekv8b,was3bq380,0,card,Voyager,17,0,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,qblbbsr6,l4l6tx,k5xriv8co,1,card,Maestro,24,1,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,uriznwe8,l4l6tx,was3bq380,0,card,Voyager,24,0,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,wpumno5r,y4a3bt,k5xriv8co,1,card,Maestro,35,0,pending
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,th1lhv8t,xtmpum,k5xriv8co,1,card,Maestro,32,0,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,6qb7pwgb,y50p63,was3bq380,0,card,Voyager,36,1,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,cyob52xd,y50p63,k5xriv8co,1,card,Maestro,36,1,fulfilled
ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",8,5,2,False,fu5bnafm,y50p63,k5xriv8co,1,card,Maestro,36,1,fulfilled
feliciabrown@gmail.com,(226)129-2677,z7xkuohhjbtiqs6q9rk9,115.137.171.103,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",1,1,1,True,55tz7m12,jp7kqk,0ma0yi3jg,0,card,JCB 16 digit,41,0,fulfilled
dianacook@gmail.com,764-447-7031,ntl63nfd4sevm4xxvsyq,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,"938 Miranda Mountain
Alexandratown, AS 69640",3,2,1,False,mivfzxfz,23cqz5,yu71nlc3z,0,card,JCB 16 digit,19,0,failed
dianacook@gmail.com,764-447-7031,ntl63nfd4sevm4xxvsyq,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,"938 Miranda Mountain
Alexandratown, AS 69640",3,2,1,False,xmzhdlhj,23cqz5,yu71nlc3z,0,card,JCB 16 digit,19,1,failed
dianacook@gmail.com,764-447-7031,ntl63nfd4sevm4xxvsyq,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,"938 Miranda Mountain
Alexandratown, AS 69640",3,2,1,False,6nfh2k77,gxeyl2,yu71nlc3z,0,card,JCB 16 digit,20,0,fulfilled
cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,4,1,False,7p1c81gx,zllwa6,wejtuspvr,0,card,Mastercard,37,1,fulfilled
cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,4,1,False,odva1tei,zllwa6,wejtuspvr,0,card,Mastercard,37,1,fulfilled
cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,4,1,False,wxb335un,zllwa6,wejtuspvr,0,card,Mastercard,37,0,fulfilled
cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,4,1,False,hyknr1f4,znlrfn,wejtuspvr,0,card,Mastercard,14,0,fulfilled
cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,4,1,False,1qfz6ocd,rl4qc1,wejtuspvr,0,card,Mastercard,49,0,fulfilled
cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,4,1,False,mctz3wea,6s4aem,wejtuspvr,0,card,Mastercard,43,0,fulfilled
joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",4,4,6,True,yjfirs14,u5a84z,r2v5bgqxf,0,card,VISA 16 digit,31,0,fulfilled
joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",4,4,6,True,hrzejsy4,809d5o,f3l73qqm9,0,card,American Express,46,0,fulfilled
joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",4,4,6,True,6xtouwt2,734b9q,f3l73qqm9,0,card,American Express,16,0,fulfilled
joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",4,4,6,True,u2mtko2f,02x0ec,yym5xo9qi,0,card,Diners Club / Carte Blanche,15,0,fulfilled
pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",4,4,2,False,61k4wiml,wg4ai4,6954oj7dx,0,paypal,JCB 16 digit,18,0,failed
pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",4,4,2,False,tuyrl147,dkwhx7,6954oj7dx,0,paypal,JCB 16 digit,16,0,fulfilled
pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",4,4,2,False,cattpxq6,5ref00,6954oj7dx,0,paypal,JCB 16 digit,39,0,pending
pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",4,4,2,False,kn2hi7mn,4clclj,ujky4teqc,0,card,American Express,37,0,fulfilled
hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,5,2,True,ixardum8,qfteet,7b7gmp8al,0,card,VISA 16 digit,12,0,failed
hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,5,2,True,01qy7cu0,8a35qi,7b7gmp8al,0,card,VISA 16 digit,48,1,failed
hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,5,2,True,b2llml7i,8a35qi,7b7gmp8al,0,card,VISA 16 digit,48,0,failed
hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,5,2,True,cwqkwqg6,sw4bii,7b7gmp8al,0,card,VISA 16 digit,41,0,fulfilled
hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,5,2,True,ao9gm8ru,5xh1fc,7b7gmp8al,0,card,VISA 16 digit,29,0,fulfilled
hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,5,2,True,eyudgsxk,m6pkzg,pr3xs6kdy,0,paypal,VISA 13 digit,22,0,fulfilled
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,gec3i717,np9ggp,l1qil6tjh,0,card,American Express,44,0,fulfilled
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,e9cfoezm,8zs126,l1qil6tjh,0,card,American Express,43,1,failed
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,vln8ddqj,8zs126,l1qil6tjh,0,card,American Express,43,1,failed
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,20fwt83g,9416gf,l1qil6tjh,0,card,American Express,41,0,fulfilled
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,203fxp7y,6avmqe,l1qil6tjh,0,card,American Express,16,1,fulfilled
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,7sajyzm4,6avmqe,l1qil6tjh,0,card,American Express,16,0,fulfilled
finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,False,ybvvmxmd,6avmqe,l1qil6tjh,0,card,American Express,16,1,fulfilled
suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",5,3,2,True,hpcgclef,l4hhqu,6ke43eyg9,0,card,Voyager,37,0,failed
suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",5,3,2,True,5mub2d51,z2x7az,6ke43eyg9,0,card,Voyager,31,0,fulfilled
suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",5,3,2,True,vdwjlp18,z2x7az,6ke43eyg9,0,card,Voyager,31,1,fulfilled
suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",5,3,2,True,95qmlxm7,910715,5i61lz4t2,0,bitcoin,Discover,24,0,fulfilled
suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",5,3,2,True,jreh2bkw,910715,5i61lz4t2,0,bitcoin,Discover,24,1,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,300mewnx,kanub7,8xex97krx,0,card,VISA 16 digit,65,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,cfoevtai,kanub7,yxsf33ipw,0,bitcoin,Voyager,65,1,fulfilled
